Tipo_Delito;Provincia;Casos;Año
Robo Calificado;Distrito Nacional;692;2020
Robo Calificado;El Seibo;90;2019
Robo Calificado;El Seibo;22;2024
Robo Calificado;El Seibo;21;2023
Robo Calificado;El Seibo;19;2020
Robo Calificado;El Seibo;31;2022
Robo Calificado;El Seibo;13;2021
Robo Calificado;Elías Piña;200;2019
Robo Calificado;Elías Piña;194;2023
Robo Calificado;Elías Piña;202;2022
Robo Calificado;Elías Piña;209;2021
Robo Calificado;Elías Piña;126;2024
Robo Calificado;Elías Piña;130;2020
Robo Calificado;Espaillat;137;2019
Robo Calificado;Espaillat;402;2022
Robo Calificado;Espaillat;349;2024
Robo Calificado;Espaillat;77;2020
Robo Calificado;Espaillat;426;2023
Robo Calificado;Espaillat;151;2021
Robo Calificado;Hato Mayor;139;2019
Robo Calificado;Hato Mayor;172;2024
Robo Calificado;Hato Mayor;294;2023
Robo Calificado;Hato Mayor;171;2021
Robo Calificado;Hato Mayor;277;2022
Robo Calificado;Hato Mayor;66;2020
Robo Calificado;Hermanas Mirabal;467;2019
Robo Calificado;Hermanas Mirabal;315;2023
Robo Calificado;Hermanas Mirabal;297;2022
Robo Calificado;Hermanas Mirabal;298;2020
Robo Calificado;Hermanas Mirabal;360;2024
Robo Calificado;Hermanas Mirabal;246;2021
Robo Calificado;Independencia;49;2019
Robo Calificado;Independencia;98;2022
Robo Calificado;Independencia;55;2024
Robo Calificado;Independencia;94;2021
Robo Calificado;Independencia;58;2023
Robo Calificado;Independencia;36;2020
Robo Calificado;La Altagracia;759;2019
Robo Calificado;La Altagracia;394;2024
Robo Calificado;La Altagracia;382;2023
Robo Calificado;La Altagracia;253;2020
Robo Calificado;La Altagracia;625;2022
Robo Calificado;La Altagracia;371;2021
Robo Calificado;La Romana;311;2019
Robo Calificado;La Romana;172;2023
Robo Calificado;La Romana;173;2022
Robo Calificado;La Romana;156;2021
Robo Calificado;La Romana;224;2024
Robo Calificado;La Romana;168;2020
Robo Calificado;La Vega;2725;2019
Robo Calificado;La Vega;2515;2022
Robo Calificado;La Vega;1804;2024
Robo Calificado;La Vega;1835;2020
Robo Calificado;La Vega;2089;2023
Robo Calificado;La Vega;2319;2021
Robo Calificado;Las Matas De Farfán;57;2019
Robo Calificado;Las Matas De Farfán;89;2024
Robo Calificado;Las Matas De Farfán;102;2023
Robo Calificado;Las Matas De Farfán;101;2021
Robo Calificado;Las Matas De Farfán;153;2022
Robo Calificado;Las Matas De Farfán;37;2020
Robo Calificado;María Trinidad Sánchez;437;2019
Robo Calificado;María Trinidad Sánchez;336;2023
Robo Calificado;María Trinidad Sánchez;353;2022
Robo Calificado;María Trinidad Sánchez;181;2020
Robo Calificado;María Trinidad Sánchez;330;2024
Robo Calificado;María Trinidad Sánchez;353;2021
Robo Calificado;Monseñor Nouel;357;2019
Robo Calificado;Monseñor Nouel;319;2022
Robo Calificado;Monseñor Nouel;434;2024
Robo Calificado;Monseñor Nouel;266;2021
Robo Calificado;Monseñor Nouel;486;2023
Robo Calificado;Monseñor Nouel;350;2020
Robo Calificado;Monte Plata;473;2019
Robo Calificado;Monte Plata;332;2024
Robo Calificado;Monte Plata;332;2023
Robo Calificado;Monte Plata;177;2020
Robo Calificado;Monte Plata;494;2022
Robo Calificado;Monte Plata;323;2021
Robo Calificado;Montecristi;430;2019
Robo Calificado;Montecristi;573;2023
Robo Calificado;Montecristi;644;2022
Robo Calificado;Montecristi;493;2021
Robo Calificado;Montecristi;464;2024
Robo Calificado;Montecristi;384;2020
Robo Calificado;Pedernales;77;2019
Robo Calificado;Pedernales;119;2022
Robo Calificado;Pedernales;161;2024
Robo Calificado;Pedernales;65;2020
Robo Calificado;Pedernales;127;2023
Robo Calificado;Pedernales;84;2021
Robo Calificado;Peravia;654;2019
Robo Calificado;Peravia;497;2024
Robo Calificado;Peravia;565;2023
Robo Calificado;Peravia;236;2021
Robo Calificado;Peravia;542;2022
Robo Calificado;Peravia;145;2020
Robo Calificado;Puerto Plata;482;2019
Robo Calificado;Puerto Plata;462;2023
Robo Calificado;Puerto Plata;423;2022
Robo Calificado;Puerto Plata;252;2020
Robo Calificado;Puerto Plata;380;2024
Robo Calificado;Puerto Plata;231;2021
Robo Calificado;Samaná;124;2019
Robo Calificado;Samaná;186;2022
Robo Calificado;Samaná;133;2024
Robo Calificado;Samaná;49;2021
Robo Calificado;Samaná;162;2023
Robo Calificado;Samaná;44;2020
Robo Calificado;San Cristóbal;1388;2019
Robo Calificado;San Cristóbal;1279;2024
Robo Calificado;San Cristóbal;1226;2023
Robo Calificado;San Cristóbal;829;2020
Robo Calificado;San Cristóbal;1125;2022
Robo Calificado;San Cristóbal;972;2021
Robo Calificado;Duarte;263;2019
Robo Calificado;Duarte;258;2023
Robo Calificado;Duarte;259;2022
Robo Calificado;Duarte;239;2021
Robo Calificado;Duarte;165;2024
Robo Calificado;Duarte;156;2020
Robo Calificado;San José De Ocoa;61;2019
Robo Calificado;San José De Ocoa;32;2022
Robo Calificado;San José De Ocoa;21;2024
Robo Calificado;San José De Ocoa;16;2020
Robo Calificado;San José De Ocoa;38;2023
Robo Calificado;San José De Ocoa;27;2021
Robo Calificado;San Juan De La Maguana;78;2019
Robo Calificado;San Juan De La Maguana;58;2024
Robo Calificado;San Juan De La Maguana;56;2023
Robo Calificado;San Juan De La Maguana;99;2021
Robo Calificado;San Juan De La Maguana;121;2022
Robo Calificado;San Juan De La Maguana;52;2020
Robo Calificado;San Pedro De Macorís;245;2019
Robo Calificado;San Pedro De Macorís;186;2023
Robo Calificado;San Pedro De Macorís;314;2022
Robo Calificado;San Pedro De Macorís;160;2020
Robo Calificado;San Pedro De Macorís;99;2024
Robo Calificado;San Pedro De Macorís;216;2021
Robo Calificado;Sánchez Ramírez;662;2019
Robo Calificado;Santiago;10215;2022
Robo Calificado;Santiago;692;2024
Robo Calificado;Santiago;4589;2021
Robo Calificado;Santiago;10546;2019
Robo Calificado;Santiago;6561;2023
Robo Calificado;Santiago;1390;2020
Robo Calificado;Santiago Rodríguez;235;2022
Robo Calificado;Santiago Rodríguez;258;2021
Robo Calificado;Santiago Rodríguez;251;2023
Robo Calificado;Santiago Rodríguez;125;2020
Robo Calificado;Santiago Rodríguez;292;2024
Robo Calificado;Santiago Rodríguez;111;2019
Robo Calificado;Santo Domingo Este;5176;2022
Robo Calificado;Santo Domingo Este;5416;2023
Robo Calificado;Santo Domingo Este;6030;2024
Robo Calificado;Santo Domingo Este;6300;2019
Robo Calificado;Santo Domingo Este;5717;2021
Robo Calificado;Santo Domingo Este;3006;2020
Robo Calificado;Santo Domingo Oeste;3097;2022
Robo Calificado;Santo Domingo Oeste;1548;2024
Robo Calificado;Santo Domingo Oeste;2127;2021
Robo Calificado;Santo Domingo Oeste;1330;2020
Robo Calificado;Santo Domingo Oeste;2025;2023
Robo Calificado;Santo Domingo Oeste;863;2019
Robo Calificado;Sánchez Ramírez;778;2022
Robo Calificado;Sánchez Ramírez;533;2021
Robo Calificado;Sánchez Ramírez;819;2023
Robo Calificado;Sánchez Ramírez;643;2024
Robo Calificado;Sánchez Ramírez;215;2020
Robo Calificado;Valverde;287;2019
Robo Calificado;Valverde;154;2021
Robo Calificado;Valverde;225;2024
Robo Calificado;Valverde;97;2020
Robo Calificado;Valverde;240;2022
Robo Calificado;Valverde;288;2023
Robo Calificado;Villa Altagracia;57;2019
Robo Calificado;Villa Altagracia;609;2024
Robo Calificado;Villa Altagracia;606;2022
Robo Calificado;Villa Altagracia;533;2023
Robo Calificado;Villa Altagracia;430;2021
Robo Calificado;Villa Altagracia;120;2020
Robo Simple;Azua;9;2019
Robo Simple;Azua;14;2022
Robo Simple;Azua;19;2021
Robo Simple;Azua;1;2020
Robo Simple;Azua;60;2024
Robo Simple;Azua;10;2023
Robo Simple;Bahoruco;1;2019
Robo Simple;Bahoruco;0;2021
Robo Simple;Bahoruco;8;2024
Robo Simple;Bahoruco;4;2023
Robo Simple;Bahoruco;1;2022
Robo Simple;Bahoruco;0;2020
Robo Simple;Barahona;43;2019
Robo Simple;Barahona;21;2024
Robo Simple;Barahona;25;2022
Robo Simple;Barahona;11;2020
Robo Simple;Barahona;9;2021
Robo Simple;Barahona;23;2023
Robo Simple;Constanza;10;2019
Robo Simple;Constanza;0;2022
Robo Simple;Constanza;2;2021
Robo Simple;Constanza;14;2023
Robo Simple;Constanza;6;2024
Robo Simple;Constanza;1;2020
Robo Simple;Dajabón;18;2019
Robo Simple;Dajabón;5;2021
Robo Simple;Dajabón;8;2024
Robo Simple;Dajabón;11;2020
Robo Simple;Dajabón;7;2022
Robo Simple;Dajabón;7;2023
Robo Simple;Distrito Nacional;151;2019
Robo Simple;Distrito Nacional;43;2024
Robo Simple;Distrito Nacional;69;2022
Robo Simple;Distrito Nacional;34;2023
Robo Simple;Distrito Nacional;62;2021
Robo Simple;Distrito Nacional;54;2020
Robo Simple;El Seibo;7;2019
Robo Simple;El Seibo;0;2022
Robo Simple;El Seibo;0;2021
Robo Simple;El Seibo;0;2020
Robo Simple;El Seibo;0;2024
Robo Simple;El Seibo;0;2023
Robo Simple;Elías Piña;15;2019
Robo Simple;Elías Piña;2;2021
Robo Simple;Elías Piña;3;2024
Robo Simple;Elías Piña;0;2023
Robo Simple;Elías Piña;1;2022
Robo Simple;Elías Piña;2;2020
Robo Simple;Espaillat;15;2019
Robo Simple;Espaillat;26;2024
Robo Simple;Espaillat;10;2022
Robo Simple;Espaillat;1;2020
Robo Simple;Espaillat;2;2021
Robo Simple;Espaillat;10;2023
Robo Simple;Hato Mayor;11;2019
Robo Simple;Hato Mayor;10;2022
Robo Simple;Hato Mayor;9;2021
Robo Simple;Hato Mayor;5;2023
Robo Simple;Hato Mayor;6;2024
Robo Simple;Hato Mayor;2;2020
Robo Simple;Hermanas Mirabal;22;2019
Robo Simple;Hermanas Mirabal;1;2021
Robo Simple;Hermanas Mirabal;12;2024
Robo Simple;Hermanas Mirabal;0;2020
Robo Simple;Hermanas Mirabal;2;2022
Robo Simple;Hermanas Mirabal;12;2023
Robo Simple;Independencia;1;2019
Robo Simple;Independencia;1;2024
Robo Simple;Independencia;0;2022
Robo Simple;Independencia;1;2023
Robo Simple;Independencia;0;2021
Robo Simple;Independencia;3;2020
Robo Simple;La Altagracia;32;2019
Robo Simple;La Altagracia;12;2022
Robo Simple;La Altagracia;3;2021
Robo Simple;La Altagracia;3;2020
Robo Simple;La Altagracia;33;2024
Robo Simple;La Altagracia;6;2023
Robo Simple;La Romana;24;2019
Robo Simple;La Romana;10;2021
Robo Simple;La Romana;11;2024
Robo Simple;La Romana;19;2023
Robo Simple;La Romana;12;2022
Robo Simple;La Romana;5;2020
Robo Simple;La Vega;40;2019
Robo Simple;La Vega;12;2024
Robo Simple;La Vega;3;2022
Robo Simple;La Vega;2;2020
Robo Simple;La Vega;4;2021
Robo Simple;La Vega;9;2023
Robo Simple;Las Matas De Farfán;3;2019
Robo Simple;Las Matas De Farfán;2;2022
Robo Simple;Las Matas De Farfán;2;2021
Robo Simple;Las Matas De Farfán;5;2023
Robo Simple;Las Matas De Farfán;5;2024
Robo Simple;Las Matas De Farfán;0;2020
Robo Simple;María Trinidad Sánchez;19;2019
Robo Simple;María Trinidad Sánchez;1;2021
Robo Simple;María Trinidad Sánchez;38;2024
Robo Simple;María Trinidad Sánchez;3;2020
Robo Simple;María Trinidad Sánchez;4;2022
Robo Simple;María Trinidad Sánchez;2;2023
Robo Simple;Monseñor Nouel;7;2019
Robo Simple;Monseñor Nouel;97;2024
Robo Simple;Monseñor Nouel;6;2022
Robo Simple;Monseñor Nouel;12;2023
Robo Simple;Monseñor Nouel;4;2021
Robo Simple;Monseñor Nouel;0;2020
Robo Simple;Monte Plata;12;2019
Robo Simple;Monte Plata;6;2022
Robo Simple;Monte Plata;0;2021
Robo Simple;Monte Plata;2;2020
Robo Simple;Monte Plata;20;2024
Robo Simple;Monte Plata;2;2023
Robo Simple;Montecristi;22;2019
Robo Simple;Montecristi;5;2021
Robo Simple;Montecristi;4;2024
Robo Simple;Montecristi;2;2023
Robo Simple;Montecristi;3;2022
Robo Simple;Montecristi;7;2020
Robo Simple;Pedernales;2;2019
Robo Simple;Pedernales;6;2024
Robo Simple;Pedernales;0;2022
Robo Simple;Pedernales;0;2020
Robo Simple;Pedernales;0;2021
Robo Simple;Pedernales;0;2023
Robo Simple;Peravia;20;2019
Robo Simple;Peravia;3;2022
Robo Simple;Peravia;0;2021
Robo Simple;Peravia;2;2023
Robo Simple;Peravia;133;2024
Robo Simple;Peravia;2;2020
Robo Simple;Puerto Plata;37;2019
Robo Simple;Puerto Plata;8;2021
Robo Simple;Puerto Plata;7;2024
Robo Simple;Puerto Plata;11;2020
Robo Simple;Puerto Plata;4;2022
Robo Simple;Puerto Plata;8;2023
Robo Simple;Samaná;22;2019
Robo Simple;Samaná;0;2024
Robo Simple;Samaná;0;2022
Robo Simple;Samaná;0;2023
Robo Simple;Samaná;0;2021
Robo Simple;Samaná;0;2020
Robo Simple;San Cristóbal;53;2019
Robo Simple;San Cristóbal;14;2022
Robo Simple;San Cristóbal;20;2021
Robo Simple;San Cristóbal;14;2020
Robo Simple;San Cristóbal;132;2024
Robo Simple;San Cristóbal;28;2023
Robo Simple;Duarte;6;2019
Robo Simple;Duarte;1;2021
Robo Simple;Duarte;15;2024
Robo Simple;Duarte;16;2023
Robo Simple;Duarte;3;2022
Robo Simple;Duarte;2;2020
Robo Simple;San José De Ocoa;0;2019
Robo Simple;San José De Ocoa;10;2024
Robo Simple;San José De Ocoa;0;2022
Robo Simple;San José De Ocoa;0;2020
Robo Simple;San José De Ocoa;0;2021
Robo Simple;San José De Ocoa;1;2023
Robo Simple;San Juan De La Maguana;2;2019
Robo Simple;San Juan De La Maguana;0;2022
Robo Simple;San Juan De La Maguana;0;2021
Robo Simple;San Juan De La Maguana;2;2023
Robo Simple;San Juan De La Maguana;11;2024
Robo Simple;San Juan De La Maguana;1;2020
Robo Simple;San Pedro De Macorís;8;2019
Robo Simple;San Pedro De Macorís;4;2021
Robo Simple;San Pedro De Macorís;39;2024
Robo Simple;San Pedro De Macorís;4;2020
Robo Simple;San Pedro De Macorís;6;2022
Robo Simple;San Pedro De Macorís;7;2023
Robo Simple;Sánchez Ramírez;27;2019
Robo Simple;Santiago;30;2024
Robo Simple;Santiago;56;2022
Robo Simple;Santiago;119;2023
Robo Simple;Santiago;100;2019
Robo Simple;Santiago;37;2021
Robo Simple;Santiago;14;2020
Robo Simple;Santiago Rodríguez;1;2024
Robo Simple;Santiago Rodríguez;5;2023
Robo Simple;Santiago Rodríguez;3;2021
Robo Simple;Santiago Rodríguez;6;2020
Robo Simple;Santiago Rodríguez;5;2022
Robo Simple;Santiago Rodríguez;15;2019
Robo Simple;Santo Domingo Este;16;2024
Robo Simple;Santo Domingo Este;18;2021
Robo Simple;Santo Domingo Este;8;2022
Robo Simple;Santo Domingo Este;121;2019
Robo Simple;Santo Domingo Este;14;2023
Robo Simple;Santo Domingo Este;13;2020
Robo Simple;Santo Domingo Oeste;39;2024
Robo Simple;Santo Domingo Oeste;14;2022
Robo Simple;Santo Domingo Oeste;11;2023
Robo Simple;Santo Domingo Oeste;13;2020
Robo Simple;Santo Domingo Oeste;15;2021
Robo Simple;Santo Domingo Oeste;35;2019
Robo Simple;Sánchez Ramírez;10;2024
Robo Simple;Sánchez Ramírez;2;2023
Robo Simple;Sánchez Ramírez;0;2021
Robo Simple;Sánchez Ramírez;3;2022
Robo Simple;Sánchez Ramírez;2;2020
Robo Simple;Valverde;27;2019
Robo Simple;Valverde;12;2023
Robo Simple;Valverde;7;2022
Robo Simple;Valverde;6;2020
Robo Simple;Valverde;12;2024
Robo Simple;Valverde;8;2021
Robo Simple;Villa Altagracia;13;2019
Robo Simple;Villa Altagracia;12;2022
Robo Simple;Villa Altagracia;38;2024
Robo Simple;Villa Altagracia;5;2021
Robo Simple;Villa Altagracia;25;2023
Robo Simple;Villa Altagracia;3;2020
Secuestro;Azua;2;2019
Secuestro;Azua;0;2024
Secuestro;Azua;1;2023
Secuestro;Azua;0;2020
Secuestro;Azua;1;2022
Secuestro;Azua;0;2021
Secuestro;Bahoruco;0;2019
Secuestro;Bahoruco;0;2023
Secuestro;Bahoruco;0;2022
Secuestro;Bahoruco;0;2021
Secuestro;Bahoruco;0;2024
Secuestro;Bahoruco;1;2020
Secuestro;Barahona;3;2019
Secuestro;Barahona;3;2022
Secuestro;Barahona;2;2024
Secuestro;Barahona;1;2020
Secuestro;Barahona;2;2023
Secuestro;Barahona;0;2021
Secuestro;Constanza;0;2019
Secuestro;Constanza;0;2024
Secuestro;Constanza;0;2023
Secuestro;Constanza;0;2021
Secuestro;Constanza;0;2022
Secuestro;Constanza;0;2020
Secuestro;Dajabón;0;2019
Secuestro;Dajabón;0;2023
Secuestro;Dajabón;0;2022
Secuestro;Dajabón;1;2020
Secuestro;Dajabón;0;2024
Secuestro;Dajabón;4;2021
Secuestro;Distrito Nacional;0;2019
Secuestro;Distrito Nacional;0;2022
Secuestro;Distrito Nacional;1;2024
Secuestro;Distrito Nacional;1;2021
Secuestro;Distrito Nacional;0;2023
Secuestro;Distrito Nacional;0;2020
Secuestro;El Seibo;1;2019
Secuestro;El Seibo;0;2024
Secuestro;El Seibo;0;2023
Secuestro;El Seibo;0;2020
Secuestro;El Seibo;0;2022
Secuestro;El Seibo;0;2021
Secuestro;Elías Piña;5;2019
Secuestro;Elías Piña;2;2023
Secuestro;Elías Piña;3;2022
Secuestro;Elías Piña;2;2021
Secuestro;Elías Piña;5;2024
Secuestro;Elías Piña;3;2020
Secuestro;Espaillat;0;2019
Secuestro;Espaillat;0;2022
Secuestro;Espaillat;0;2024
Secuestro;Espaillat;0;2020
Secuestro;Espaillat;1;2023
Secuestro;Espaillat;0;2021
Secuestro;Hato Mayor;1;2019
Secuestro;Hato Mayor;0;2024
Secuestro;Hato Mayor;0;2023
Secuestro;Hato Mayor;0;2021
Secuestro;Hato Mayor;1;2022
Secuestro;Hato Mayor;0;2020
Secuestro;Hermanas Mirabal;0;2019
Secuestro;Hermanas Mirabal;2;2023
Secuestro;Hermanas Mirabal;0;2022
Secuestro;Hermanas Mirabal;1;2020
Secuestro;Hermanas Mirabal;0;2024
Secuestro;Hermanas Mirabal;0;2021
Secuestro;Independencia;0;2019
Secuestro;Independencia;0;2022
Secuestro;Independencia;1;2024
Secuestro;Independencia;0;2021
Secuestro;Independencia;0;2023
Secuestro;Independencia;0;2020
Secuestro;La Altagracia;0;2019
Secuestro;La Altagracia;0;2024
Secuestro;La Altagracia;0;2023
Secuestro;La Altagracia;1;2020
Secuestro;La Altagracia;1;2022
Secuestro;La Altagracia;1;2021
Secuestro;La Romana;1;2019
Secuestro;La Romana;0;2023
Secuestro;La Romana;0;2022
Secuestro;La Romana;0;2021
Secuestro;La Romana;0;2024
Secuestro;La Romana;0;2020
Secuestro;La Vega;2;2019
Secuestro;La Vega;2;2022
Secuestro;La Vega;4;2024
Secuestro;La Vega;1;2020
Secuestro;La Vega;1;2023
Secuestro;La Vega;0;2021
Secuestro;Las Matas De Farfán;0;2019
Secuestro;Las Matas De Farfán;1;2024
Secuestro;Las Matas De Farfán;1;2023
Secuestro;Las Matas De Farfán;0;2021
Secuestro;Las Matas De Farfán;2;2022
Secuestro;Las Matas De Farfán;1;2020
Secuestro;María Trinidad Sánchez;1;2019
Secuestro;María Trinidad Sánchez;0;2023
Secuestro;María Trinidad Sánchez;0;2022
Secuestro;María Trinidad Sánchez;0;2020
Secuestro;María Trinidad Sánchez;0;2024
Secuestro;María Trinidad Sánchez;0;2021
Secuestro;Monseñor Nouel;1;2019
Secuestro;Monseñor Nouel;1;2022
Secuestro;Monseñor Nouel;0;2024
Secuestro;Monseñor Nouel;1;2021
Secuestro;Monseñor Nouel;1;2023
Secuestro;Monseñor Nouel;2;2020
Secuestro;Monte Plata;0;2019
Secuestro;Monte Plata;1;2024
Secuestro;Monte Plata;0;2023
Secuestro;Monte Plata;1;2020
Secuestro;Monte Plata;2;2022
Secuestro;Monte Plata;3;2021
Secuestro;Montecristi;1;2019
Secuestro;Montecristi;2;2023
Secuestro;Montecristi;1;2022
Secuestro;Montecristi;0;2021
Secuestro;Montecristi;0;2024
Secuestro;Montecristi;1;2020
Secuestro;Pedernales;0;2019
Secuestro;Pedernales;3;2022
Secuestro;Pedernales;3;2024
Secuestro;Pedernales;0;2020
Secuestro;Pedernales;3;2023
Secuestro;Pedernales;1;2021
Secuestro;Peravia;2;2019
Secuestro;Peravia;0;2024
Secuestro;Peravia;0;2023
Secuestro;Peravia;0;2021
Secuestro;Peravia;2;2022
Secuestro;Peravia;0;2020
Secuestro;Puerto Plata;0;2019
Secuestro;Puerto Plata;0;2023
Secuestro;Puerto Plata;1;2022
Secuestro;Puerto Plata;1;2020
Secuestro;Puerto Plata;1;2024
Secuestro;Puerto Plata;0;2021
Secuestro;Samaná;0;2019
Secuestro;Samaná;1;2022
Secuestro;Samaná;0;2024
Secuestro;Samaná;0;2021
Secuestro;Samaná;0;2023
Secuestro;Samaná;0;2020
